"receptor_esc"	"Gene"	"Chr"	"Strand"	"Start"	"End"	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"CD303"	"CLEC4C"	"12"	"-"	7881979	7902137	0.678071905112638	0.516015147003665	0.948600847493356	0.978195629681652	0.739848102699327	0.604071323668861	0.773996325111173	2.87184364850932	0.485426827170242	0.545968369105292	0.454175893185802	0.782408564927373	0.84799690655495	0.918386234446348	0.659924558402378	0.839959587489532	0.584962500721156	0.855989697308481	0.55581615506164	0.344828496997441	0.27500704749987	0.238786859587116	0.321928094887362	0.286881147788162	1.66448284036468	0.831877241191673	0.622930350920177	1.13750352374994	0.687060688339892	1.38956681176273	0.839959587489532	1.19534759832222	0.918386234446348	NA	0.687060688339892	1.55581615506164	1.46466826700344	0.910732661902913	1.03562390973072	0.782408564927373	0.516015147003665	0.871843648509318	0.565597175854225	0.526068811667588	0.422233000683048	0.411426245726465	0.37851162325373	0.344828496997441	0.575312330687437	0.400537929583729	0.37851162325373	0.31034012061215	1.44890095114513	1.51601514700366	1.37851162325373	1.73552217729654	1.44360665147561	0.565597175854225	1.03562390973072	1.16349873228288
"CD304"	"NRP1"	"10"	"-"	33466421	33623595	1.15704371014558	2.06695024392463	3.18428029441938	2.38956681176273	0.604071323668861	1.53106949272595	3.78345665436024	5.31433399391901	1.43295940727611	2.90496571868403	0.807354922057604	1.29865831556452	1.4594316186373	1.99638874644762	0.659924558402378	1.11769504266975	2.26603689399532	0.807354922057604	0.55581615506164	0.963474123974886	0.27500704749987	0.37851162325373	0.333423733725192	0.367371065648529	4.93026424523502	0.659924558402378	0.650764559116902	0.992768430768924	0.632268215499513	1.18903382439002	0.7311832415722	2.99819550315325	1.16349873228288	NA	4.95791459863299	1.58496250072116	5.16027483140859	3.24792751344359	2.81966818349646	1.0071955014042	0.678071905112638	1.11103131238874	0.464668267003444	1.58496250072116	0.356143810225275	0.422233000683048	0.545968369105292	0.31034012061215	2.08065766334523	0.55581615506164	4.1906148602095	2.10097764772482	5.7899900186681	5.06479664591181	5.40053792958373	6.27817064963117	4.51032901949057	2.84197311892718	1.85199883711245	4.80632405739003
"CD307"	"FCRL5"	"1"	"-"	157483167	157522305	0.978195629681652	0.565597175854225	1.15704371014558	1.0071955014042	0.933572638261024	0.632268215499513	0.773996325111173	3.21723071622067	0.475084882948783	0.565597175854225	0.485426827170242	0.963474123974886	0.985500430304885	1.0496307677246	0.765534746362977	0.933572638261024	0.604071323668861	1.0071955014042	0.584962500721156	0.356143810225275	0.263034405833794	0.238786859587116	0.31034012061215	0.27500704749987	1.77399632511117	1.11769504266975	0.650764559116902	1.16349873228288	0.807354922057604	1.63226821549951	0.985500430304885	1.53106949272595	1.11769504266975	NA	0.839959587489532	1.8073549220576	1.49569516262407	0.941106310946431	1.11103131238874	0.815575428862573	0.565597175854225	1.06350294230616	0.678071905112638	0.55581615506164	0.464668267003444	0.443606651475615	0.411426245726465	0.333423733725192	0.632268215499513	0.443606651475615	0.389566811762726	0.31034012061215	1.63226821549951	1.60407132366886	1.40053792958373	1.9560566524124	1.60407132366886	0.622930350920177	1.17632277264046	1.26303440583379
"CD307d (FcRL4)"	"FCRL4"	"1"	"-"	157543537	157567875	0.910732661902913	0.575312330687437	1.44890095114513	1.03562390973072	0.970853654340484	0.948600847493356	0.722466024471091	3.28243980500639	0.659924558402378	0.641546029087524	0.604071323668861	0.978195629681652	1.05658352836637	1.1243281350022	0.855989697308481	0.941106310946431	0.613531652917927	0.992768430768924	0.641546029087524	0.238786859587116	0.27500704749987	0.238786859587116	0.37851162325373	0.286881147788162	1.99638874644762	0.963474123974886	0.632268215499513	1.30451104180995	0.807354922057604	1.48026512205446	1.0071955014042	1.22650852980868	1.05658352836637	NA	0.815575428862573	2.45154083301783	1.55581615506164	1.16992500144231	1.19534759832222	0.823749360308273	0.594548549550354	0.925999418556223	0.713695814843359	0.584962500721156	0.622930350920177	0.485426827170242	0.526068811667588	0.333423733725192	0.790772037862	0.765534746362977	0.389566811762726	0.400537929583729	1.58014548442338	1.64616265715789	1.56071495447448	2.07382023329167	1.56071495447448	0.669026765509631	2.46466826700344	1.4905701304462
"CD31"	"PECAM1"	"17"	"-"	62396775	62404854	0.687060688339892	0.53605290024021	1	0.948600847493356	0.739848102699327	0.863938450423971	0.748461233004036	3.13422093976063	0.475084882948783	0.575312330687437	0.575312330687437	0.748461233004036	1.0071955014042	0.895302621333307	0.613531652917927	0.895302621333307	0.594548549550354	0.823749360308273	4.26453643099903	1.81557542886257	0.565597175854225	2.21723071622067	0.367371065648529	0.27500704749987	1.71369581484336	0.659924558402378	0.632268215499513	1.05658352836637	0.641546029087524	1.38404980679516	0.871843648509318	1	0.831877241191673	NA	0.839959587489532	0.871843648509318	1.91838623444635	1	1.04264433740849	0.839959587489532	0.505890929729957	0.632268215499513	0.748461233004036	2.20476675065461	0.422233000683048	0.545968369105292	0.516015147003665	0.31034012061215	1.14404636961671	0.454175893185802	0.411426245726465	0.389566811762726	1.37851162325373	1.46466826700344	1.40053792958373	1.70487196445635	1.25096157353322	0.516015147003665	1.11769504266975	1.13750352374994
"CD314 (NKG2D)"	"KLRK1"	"12"	"-"	10524952	10542640	1.20163386116965	0.565597175854225	1.40053792958373	0.970853654340484	1.06350294230616	1.0071955014042	0.799087306074004	3.53729606709084	0.613531652917927	0.594548549550354	0.704871964456353	1.13093086982645	1.11103131238874	1.36176835941915	1.09085343045111	2.27202318906105	0.613531652917927	1.16992500144231	0.739848102699327	0.238786859587116	0.263034405833794	0.250961573533219	0.333423733725192	0.27500704749987	1.90689059560852	1.1243281350022	0.632268215499513	1.55090066464752	0.855989697308481	2.0036022366802	1.1243281350022	1.66448284036468	1.21412480535285	NA	0.839959587489532	2.12101540096137	1.58014548442338	0.956056652412403	1.20163386116965	0.970853654340484	0.641546029087524	0.970853654340484	0.545968369105292	0.604071323668861	0.545968369105292	0.475084882948783	0.526068811667588	0.321928094887362	0.879705766282288	0.622930350920177	0.53605290024021	0.344828496997441	1.77399632511117	1.68706068833989	1.56559717585423	1.97452931248388	1.89141918684608	0.669026765509631	1.64616265715789	1.39506279951758
"CD317"	"BST2"	"19"	"-"	17513748	17516439	3.88557436437143	4.46858331700683	1.38956681176273	5.38093719492782	4.8923910259134	1.03562390973072	2.60880924267552	7.89923606382604	0.948600847493356	0.782408564927373	5.17312743348066	3.8972404255748	1.36176835941915	3.58736499093646	0.895302621333307	5.94227990170576	0.748461233004036	1.95233356636969	3.40871186102943	0.594548549550354	1.98185265328974	1.38404980679516	4.85549144310187	4.52732060787705	2.0036022366802	3.62760683812965	1.82781902461732	3.38404980679516	2.59454854955035	1.52606881166759	2.48542682717024	5.49729300866279	3.47767732756531	NA	0.765534746362977	2.65764000520782	2.79701297783614	1.46988597627446	5.76950729143624	0.948600847493356	0.622930350920177	1.70043971814109	0.713695814843359	4.88313201565728	0.713695814843359	3.27947129564447	2.4905701304462	3.60644222813161	4.66277517193778	4.31542131594578	0.613531652917927	0.367371065648529	4.53356334821451	5.35790383855249	2.18269229751619	2.39231742277876	5.98413359454098	4.68425770505893	1.34482849699744	1.38956681176273
"CD318 (CDCP1)"	"CDCP1"	"3"	"-"	45123769	45187870	0.918386234446348	6.26077843189343	1.08406426478847	7.53597516673224	4.78920757534734	0.782408564927373	5.4032677223393	3.20163386116965	0.584962500721156	0.584962500721156	0.475084882948783	6.309067020588	5.76686014382955	8.18229502502548	5.31831684133498	6.9500017490835	4.43295940727611	6.24944534108584	0.6959938131099	0.37851162325373	0.918386234446348	0.22650852980868	0.604071323668861	0.27500704749987	1.88752527074159	3.0686708106651	4.36667191611176	1.46466826700344	0.871843648509318	1.90689059560852	1.06350294230616	1.85199883711245	1.38404980679516	NA	2.22032995487956	4.50716034911752	8.65531604704183	7.2460279805281	6.33002051583608	4.04264433740849	5.74765593293239	4.15299460549244	0.879705766282288	1.48542682717024	3.76447355099267	3.30742852519225	6.55933884760654	0.298658315564515	4.82731094394967	0.475084882948783	5.91767043436176	5.04875931191986	8.99299496685181	8.95924852109904	8.2071607792448	6.90110824301451	6.79129314859221	6.08576455377831	5.41852730210161	7.97962525803743
"CD319 (CRACC)"	"SLAMF7"	"1"	"+"	160708847	160724611	1.4594316186373	0.918386234446348	1.51096191927738	1.26903314645524	1.41683974191283	0.910732661902913	1.16349873228288	3.63343121035563	0.632268215499513	0.594548549550354	0.575312330687437	1.02147972741045	2.16671544496642	1.23266075679027	0.956056652412403	1.0703893278914	0.613531652917927	0.985500430304885	0.687060688339892	0.250961573533219	0.286881147788162	0.250961573533219	0.604071323668861	0.298658315564515	2.21723071622067	1.24488705912353	0.895302621333307	2.42492208821069	4.00270252037982	1.60407132366886	1.63691458035588	1.37295209791183	1.23878685958712	NA	0.863938450423971	2.19849415363908	1.78240856492737	1.89141918684608	1.35614381022528	0.815575428862573	0.823749360308273	1.01435529297707	1.09085343045111	0.584962500721156	0.641546029087524	0.526068811667588	0.799087306074004	0.344828496997441	0.941106310946431	0.678071905112638	0.604071323668861	0.659924558402378	2.55090066464752	3.40599235967584	2.03210084316702	2.92789645372882	3.02502879449152	0.604071323668861	1.17632277264046	3.10936055940423
"CD32"	"FCGR2B"	"1"	"+"	161617033	161648444	0.650764559116902	0.594548549550354	0.84799690655495	1.02856915219677	0.604071323668861	0.613531652917927	1.02856915219677	2.96532254836725	0.505890929729957	0.622930350920177	0.516015147003665	1.11769504266975	0.799087306074004	1.29865831556452	0.6959938131099	0.855989697308481	0.641546029087524	0.925999418556223	0.575312330687437	1.58976348698498	2.64154602908752	0.238786859587116	0.799087306074004	0.298658315564515	1.65992455840238	1.67355642399014	0.659924558402378	3.04788732939655	0.713695814843359	1.49569516262407	1.23266075679027	1.15704371014558	1.07724299893246	NA	0.650764559116902	0.84799690655495	1.9297909977186	1.04264433740849	1.0703893278914	0.831877241191673	0.516015147003665	0.584962500721156	0.765534746362977	0.565597175854225	0.422233000683048	0.454175893185802	0.400537929583729	0.298658315564515	0.565597175854225	0.389566811762726	0.443606651475615	0.31034012061215	1.33913738491959	1.49569516262407	1.36176835941915	1.7311832415722	1.27500704749987	0.53605290024021	1.01435529297707	1.27500704749987
"CD324 (E-Cadherin)"	"CDH1"	"16"	"+"	68771195	68869440	4.44559429134118	1.72246602447109	1.53106949272595	1.36737106564853	5.19179950106508	0.84799690655495	0.978195629681652	3.50842865253186	0.790772037862	0.713695814843359	0.650764559116902	6.8285808102766	5.59753117422421	5.0518071070133	4.89190518821193	6.20437551131909	3.09085343045111	3.73984810269933	0.722466024471091	0.263034405833794	0.31034012061215	0.286881147788162	0.722466024471091	0.422233000683048	2.07724299893246	3.114367024952	0.704871964456353	2.10097764772482	1.43295940727611	1.92219784839637	4.40258575823259	2.52105073690096	2.28392177230762	NA	4.9429835981871	5.84272746929254	1.89141918684608	2.22958792274065	3.39369076418745	1.46988597627446	5.95768248616512	2.611172380044	0.641546029087524	2.8094144442359	1.88752527074159	2.52857131887076	4.44890095114513	2.25701061820602	5.12928301694497	3.60880924267552	2.30742852519225	3.0703893278914	2.43028527297778	2.52606881166759	4.22496636500027	2.72683121703249	2.68929916053589	0.659924558402378	2.46727948045998	2.29572302453997
"CD325"	"CDH2"	"18"	"-"	25530930	25757094	0.948600847493356	0.565597175854225	2.12763327972587	1.58976348698498	0.871843648509318	1.4905701304462	1.68706068833989	3.48155728070859	0.918386234446348	0.765534746362977	0.765534746362977	0.910732661902913	1.46988597627446	0.978195629681652	0.887525270741587	0.941106310946431	0.604071323668861	1.1243281350022	2.60644222813161	0.250961573533219	0.27500704749987	0.992768430768924	0.773996325111173	0.298658315564515	2.09761079662642	0.815575428862573	0.687060688339892	1.09761079662642	0.839959587489532	1.64616265715789	1.02147972741045	2.06695024392463	1.47508488294878	NA	1.31614574229336	2.611172380044	1.83187724119167	1.15704371014558	2.01077983875324	0.815575428862573	0.575312330687437	0.963474123974886	0.632268215499513	0.545968369105292	0.516015147003665	0.748461233004036	0.464668267003444	0.495695162624069	0.823749360308273	0.613531652917927	0.55581615506164	0.344828496997441	3.70597790168252	3.01256867350306	3.05137210172103	3.54720302475693	3.44360665147561	0.871843648509318	2.62293035092018	3.25550073314839
"CD326 (Ep- CAM)"	"EPCAM"	"2"	"+"	47596450	47614159	7.94789988624827	3.31179371775365	0.831877241191673	1.10433665981474	7.38577613826941	0.53605290024021	0.823749360308273	2.92789645372882	0.454175893185802	0.604071323668861	0.37851162325373	9.79425339154382	8.43020162635993	10.1653969576124	9.7245650116115	10.4178630608637	7.25162442447109	9.54872559716389	1.68257329734758	0.238786859587116	3.01970191444255	0.27500704749987	4.53729606709084	0.321928094887362	1.54596836910529	0.807354922057604	0	1.41683974191283	0.799087306074004	1.34482849699744	0.839959587489532	1.09761079662642	0.863938450423971	NA	5.28095631383106	8.00596132584581	5.19731499947382	4.97727992349992	1.15704371014558	4.33556900555675	8.38551732020188	3.75808993420181	1.38956681176273	6.97004835426884	6.92528738677033	6.13893730895863	7.22178043428143	3.1407786557828	6.91504279137198	5.47994190147713	6.1647058401828	5.83819543925919	4.76553474636298	2.30158764660319	9.08438322165058	5.19298316997399	4.37503943134692	1.40599235967584	8.30158764660319	6.10118781525974
"CD328 (Siglec-7)"	"SIGLEC7"	"19"	"+"	51645558	51656783	0.773996325111173	0.516015147003665	1.11103131238874	0.963474123974886	0.799087306074004	0.526068811667588	0.978195629681652	2.85598969730848	0.475084882948783	0.53605290024021	0.37851162325373	0.713695814843359	0.807354922057604	0.879705766282288	0.650764559116902	0.941106310946431	0.604071323668861	0.75702324650746	0.55581615506164	1.38956681176273	0.27500704749987	0.250961573533219	3.44890095114513	0.344828496997441	1.56559717585423	0.641546029087524	0.678071905112638	0.970853654340484	0.773996325111173	1.23266075679027	0.782408564927373	1.11103131238874	1.25096157353322	NA	0.933572638261024	1.4276061727819	1.46466826700344	0.941106310946431	1	1.09085343045111	0.505890929729957	0.622930350920177	0.464668267003444	0.505890929729957	0.389566811762726	0.454175893185802	0.356143810225275	0.298658315564515	0.545968369105292	0.37851162325373	0.389566811762726	0.31034012061215	1.33342373372519	1.46988597627446	1.43829285157915	1.799087306074	1.36176835941915	0.495695162624069	1.14404636961671	1.15055967657538
"CD33"	"CD33"	"19"	"+"	51728336	51743271	0.6959938131099	0.613531652917927	1.23878685958712	1.03562390973072	0.687060688339892	0.948600847493356	4.56437816856506	3.76128527336162	0.799087306074004	0.669026765509631	0.722466024471091	0.823749360308273	0.963474123974886	3.08576455377831	0.650764559116902	1.0496307677246	0.632268215499513	1.09085343045111	0.632268215499513	3.94673086014031	0.613531652917927	0.250961573533219	3.56071495447448	0.344828496997441	1.78240856492737	0.948600847493356	0.722466024471091	6.4572987888258	0.895302621333307	1.41683974191283	1.20789285164133	1.18903382439002	0.713695814843359	NA	0.773996325111173	1.02856915219677	1.71369581484336	1.22032995487956	1.20789285164133	0.855989697308481	0.545968369105292	0.799087306074004	0.84799690655495	0.722466024471091	0.678071905112638	0.505890929729957	0.454175893185802	0.298658315564515	0.669026765509631	0.526068811667588	3.59693514238723	0.344828496997441	1.61823865559545	1.68706068833989	1.53605290024021	2.34198574722862	1.41683974191283	1.13750352374994	1.18903382439002	3.24031432933371
"CD334 (FGFR4)"	"FGFR4"	"5"	"+"	176513916	176525145	0.650764559116902	0.516015147003665	0.978195629681652	0.970853654340484	0.6959938131099	0.575312330687437	0.687060688339892	2.76765479823735	0.464668267003444	0.584962500721156	0.432959407276106	2.57046293102604	1.56559717585423	1.30451104180995	0.6959938131099	0.84799690655495	0.925999418556223	1.03562390973072	0.545968369105292	0.238786859587116	0.333423733725192	0.238786859587116	0.321928094887362	0.27500704749987	1.61353165291793	0.855989697308481	0.622930350920177	1.61823865559545	0.669026765509631	1.42223300068305	0.895302621333307	1.36176835941915	0.918386234446348	NA	1.03562390973072	1.41683974191283	1.41683974191283	0.918386234446348	1.02147972741045	1.01435529297707	0.53605290024021	0.831877241191673	0.575312330687437	0.604071323668861	0.53605290024021	0.422233000683048	0.411426245726465	0.31034012061215	0.613531652917927	0.389566811762726	0.400537929583729	0.516015147003665	1.44890095114513	1.65992455840238	2.04614178164472	2.29572302453997	1.98185265328974	0.604071323668861	1.16992500144231	1.41142624572647
"CD335 (NKp46)"	"NCR1"	"19"	"+"	55417506	55424441	0.613531652917927	0.526068811667588	0.941106310946431	0.956056652412403	0.669026765509631	0.565597175854225	0.6959938131099	2.89336221076387	0.485426827170242	0.53605290024021	0.516015147003665	0.722466024471091	0.799087306074004	0.918386234446348	0.704871964456353	0.933572638261024	0.604071323668861	0.933572638261024	0.815575428862573	0.238786859587116	0.27500704749987	0.238786859587116	0.31034012061215	0.411426245726465	1.66448284036468	0.773996325111173	0.632268215499513	1.48542682717024	0.650764559116902	2.1407786557828	0.75702324650746	1.06350294230616	0.903038270112912	NA	0.641546029087524	1.36176835941915	1.38404980679516	0.963474123974886	1.02856915219677	0.831877241191673	0.495695162624069	0.773996325111173	0.485426827170242	0.526068811667588	0.400537929583729	0.432959407276106	0.400537929583729	0.31034012061215	0.594548549550354	0.389566811762726	0.400537929583729	0.321928094887362	1.37851162325373	1.4905701304462	1.44360665147561	1.85199883711245	1.37295209791183	0.565597175854225	2.82984955984469	1.18903382439002
"CD336 (NKp44)"	"NCR2"	"6"	"+"	41303346	41318627	0.584962500721156	0.505890929729957	0.992768430768924	0.956056652412403	0.773996325111173	0.871843648509318	0.6959938131099	2.95233356636969	0.475084882948783	0.526068811667588	0.443606651475615	0.815575428862573	0.807354922057604	0.903038270112912	1.0496307677246	0.831877241191673	0.594548549550354	0.765534746362977	0.565597175854225	0.238786859587116	0.27500704749987	0.238786859587116	0.464668267003444	0.27500704749987	1.62760683812965	0.6959938131099	0.641546029087524	0.956056652412403	0.613531652917927	1.26903314645524	0.773996325111173	1.0071955014042	0.748461233004036	NA	0.613531652917927	1.65992455840238	1.4541758931858	0.948600847493356	1.09085343045111	0.823749360308273	0.485426827170242	0.75702324650746	0.475084882948783	0.526068811667588	0.422233000683048	0.475084882948783	0.400537929583729	0.321928094887362	0.604071323668861	0.411426245726465	0.367371065648529	0.31034012061215	1.36176835941915	1.46988597627446	1.35614381022528	1.74846123300404	1.29865831556452	0.495695162624069	1.10433665981474	1.1243281350022
"CD337 (NKp30)"	"NCR3"	"6"	"-"	31556672	31560783	0.879705766282288	0.516015147003665	1.01435529297707	0.970853654340484	0.722466024471091	0.815575428862573	0.799087306074004	2.59693514238723	0.594548549550354	0.613531652917927	0.432959407276106	0.831877241191673	1.0071955014042	0.978195629681652	0.641546029087524	0.863938450423971	0.604071323668861	0.815575428862573	0.948600847493356	0.238786859587116	0.27500704749987	0.238786859587116	0.333423733725192	0.286881147788162	1.72683121703249	0.956056652412403	0.641546029087524	1.32192809488736	0.790772037862	1.41142624572647	1.09085343045111	1.58014548442338	1	NA	0.669026765509631	1.6507645591169	1.51096191927738	0.948600847493356	1.20789285164133	0.831877241191673	0.53605290024021	0.704871964456353	0.659924558402378	0.584962500721156	0.516015147003665	0.584962500721156	0.411426245726465	0.286881147788162	0.604071323668861	0.432959407276106	0.411426245726465	0.298658315564515	1.4276061727819	1.46988597627446	1.43295940727611	1.87578006306849	1.34482849699744	0.545968369105292	1.16349873228288	1.26903314645524
"CD338 (ABCG2)"	"ABCG2"	"4"	"-"	89011416	89152778	2.1407786557828	0.55581615506164	1.26903314645524	1.06350294230616	0.807354922057604	0.948600847493356	1.65992455840238	2.79493566280354	0.565597175854225	0.594548549550354	0.545968369105292	0.823749360308273	2.02856915219677	1.40599235967584	0.903038270112912	1.74846123300404	1.16992500144231	0.887525270741587	1.63226821549951	0.250961573533219	0.286881147788162	0.613531652917927	3.22650852980868	0.321928094887362	1.84398384404833	0.765534746362977	0.713695814843359	1.66902676550963	0.713695814843359	1.42223300068305	0.941106310946431	1.34482849699744	1.06350294230616	NA	2.56559717585422	2.67355642399014	1.68706068833989	0.970853654340484	1.0496307677246	2.66902676550963	0.687060688339892	2.51853513898218	0.641546029087524	0.565597175854225	0.495695162624069	0.464668267003444	0.992768430768924	0.485426827170242	0.748461233004036	0.669026765509631	0.594548549550354	0.356143810225275	1.70929063572336	1.49569516262407	2.13750352374994	2.20163386116965	1.24488705912353	0.565597175854225	1.37851162325373	1.37295209791183
"CD34"	"CD34"	"1"	"-"	208054317	208084470	0.526068811667588	0.55581615506164	0.765534746362977	0.992768430768924	0.584962500721156	0.526068811667588	0.782408564927373	3.114367024952	0.75702324650746	0.584962500721156	2.53356334821451	0.704871964456353	0.773996325111173	0.855989697308481	0.584962500721156	0.879705766282288	0.622930350920177	0.815575428862573	3.19534759832222	0.250961573533219	0.27500704749987	2.35049724708413	0.485426827170242	0.27500704749987	1.57531233068744	0.669026765509631	0.669026765509631	0.948600847493356	0.632268215499513	1.22650852980868	0.887525270741587	1.01435529297707	0.7311832415722	NA	0.704871964456353	0.863938450423971	1.54101915313356	1.28688114778816	1.06350294230616	0.871843648509318	0.516015147003665	0.594548549550354	0.815575428862573	0.622930350920177	0.641546029087524	0.443606651475615	0.367371065648529	0.263034405833794	3.01970191444255	0.400537929583729	0.400537929583729	0.321928094887362	1.32192809488736	1.46988597627446	1.51601514700366	1.95977015521147	1.22650852980868	0.622930350920177	1.03562390973072	1.87578006306849
"CD340 (erbB2)"	"ERBB2"	"17"	"+"	37844347	37884911	3.60762622084549	2.95419631038688	3.02680005934372	3.28835856219366	5.51191074867093	3.31759350462347	4.21800615028443	6.36106648879432	3.21567859660793	4.19298316997399	2.10768786931437	6.50477927077394	4.68929916053589	5.07809742302666	4.17791779219584	5.87528859822269	2.52356195605701	2.611172380044	0.565597175854225	0.22650852980868	0.27500704749987	0.22650852980868	0.321928094887362	0.298658315564515	1.63691458035588	4.14486214291573	2.30451104180995	3.05831649559082	2.88166461932035	2.33913738491959	4.03210084316702	4.48349335128439	2.36737106564853	NA	4.41278152533848	4.67581593117227	5.87233628810464	3.93073733756289	3.65535182861255	3.14567745519564	4.43496176018725	3.20006486151431	5.26791028088483	4.02768487693716	2.75488750216347	2.81352468929781	3.75808993420181	1.62293035092018	8.98888346963756	2.56559717585422	1.87970576628229	2.95233356636969	4.08151006812092	2.90689059560852	5.34837407519116	5.28355142317431	3.15380533607904	3.55581615506164	3.37573453858316	3.43829285157915
"CD344 (Frizzled-4)"	"FZD4"	"11"	"-"	86656721	86666437	4.27872821293894	3.56071495447448	3.12763327972587	1.84799690655495	3.23878685958712	4.63691458035588	3.40735275114004	6.79298545968466	2.39506279951758	8.71524132049245	1.61823865559545	1.57531233068744	1.63226821549951	4.1333991254172	1.05658352836637	1.26903314645524	0.807354922057604	5.67779010121666	0.831877241191673	0.238786859587116	0.27500704749987	0.411426245726465	0.389566811762726	0.27500704749987	2.52857131887076	8.20481564811232	0.871843648509318	4.31324585178756	4.45154083301783	5.94556088599388	7.53659691755407	4.74738739965272	4.09592441999854	NA	2.32768736417605	3.29425313644451	7.22631584933549	4.13914201914569	3.82273014794452	2.57288966842058	0.748461233004036	5.16188768237689	2.97085365434048	6.60718233743881	5.38543103719352	4.16832111573972	1.02856915219677	3.55826763405574	5.26453643099903	5.09465834265454	0.831877241191673	0.75702324650746	2.89141918684608	4.54966917072649	6.98253731439927	7.96306946525462	6.5033487351675	5.8626993409766	2.38956681176273	4.22419466397043
"CD35"	"CR1"	"1"	"+"	207669502	207815110	0.790772037862	0.584962500721156	1.02856915219677	0.992768430768924	0.604071323668861	0.565597175854225	1.35049724708413	3.38681094647222	0.7311832415722	0.678071905112638	0.505890929729957	0.6959938131099	0.75702324650746	0.887525270741587	0.594548549550354	1.24488705912353	0.604071323668861	0.948600847493356	0.933572638261024	1.46988597627446	0.27500704749987	0.250961573533219	0.422233000683048	0.298658315564515	1.64616265715789	0.669026765509631	0.669026765509631	1.05658352836637	0.632268215499513	4.33485426933163	0.782408564927373	1.0071955014042	0.722466024471091	NA	1.29865831556452	0.985500430304885	1.51601514700366	0.933572638261024	1.07724299893246	0.799087306074004	0.495695162624069	0.604071323668861	0.75702324650746	0.55581615506164	0.516015147003665	0.443606651475615	0.37851162325373	0.286881147788162	0.53605290024021	0.37851162325373	0.389566811762726	0.31034012061215	1.67355642399014	1.49569516262407	1.37295209791183	1.72246602447109	1.25096157353322	0.613531652917927	1.06350294230616	1.42223300068305
"CD351"	"FCAMR"	"1"	"-"	207131312	207143805	1.53106949272595	0.992768430768924	1.67807190511264	1.04264433740849	1.02856915219677	1.90689059560852	1.34482849699744	3.22804904788446	1.0071955014042	0.823749360308273	0.526068811667588	0.773996325111173	0.941106310946431	1.57531233068744	1.37851162325373	0.903038270112912	0.622930350920177	1.41142624572647	1.01435529297707	0.516015147003665	0.263034405833794	0.250961573533219	0.321928094887362	0.298658315564515	2.86789646399265	0.704871964456353	0.807354922057604	1.03562390973072	0.687060688339892	1.36176835941915	0.871843648509318	1.13093086982645	0.782408564927373	NA	1.05658352836637	2.39231742277876	1.95233356636969	1.10433665981474	1.0703893278914	0.84799690655495	0.53605290024021	0.831877241191673	1.33913738491959	0.53605290024021	0.669026765509631	1.0703893278914	0.516015147003665	0.356143810225275	0.956056652412403	1.02856915219677	0.584962500721156	0.773996325111173	2.38404980679516	1.54101915313356	1.74846123300404	1.87970576628229	1.48026512205446	0.545968369105292	1.26903314645524	1.58496250072116
"CD352 (NTB-A)"	"SLAMF6"	"1"	"-"	160454826	160493045	0.978195629681652	0.622930350920177	2.90689059560852	1.20789285164133	0.807354922057604	1.05658352836637	0.839959587489532	3.76022094646651	0.565597175854225	0.659924558402378	0.545968369105292	1.59931779369823	1.41142624572647	1.02147972741045	0.782408564927373	0.985500430304885	0.659924558402378	1.18903382439002	3.26453643099903	0.238786859587116	0.321928094887362	1.78240856492737	0.485426827170242	0.321928094887362	1.99276843076892	1	0.687060688339892	1.22032995487956	0.855989697308481	1.49569516262407	1.31614574229336	1.61353165291793	0.925999418556223	NA	0.748461233004036	1.58014548442338	2.52105073690096	0.970853654340484	1.36737106564853	0.839959587489532	0.790772037862	1.23878685958712	0.594548549550354	0.604071323668861	0.641546029087524	0.575312330687437	0.55581615506164	0.389566811762726	0.75702324650746	0.475084882948783	0.505890929729957	0.344828496997441	1.55090066464752	1.68257329734758	2.06350294230616	1.95233356636969	1.53106949272595	0.613531652917927	1.13750352374994	1.58014548442338
